Longitude,Latitude,MOD13Q1_006__250m_16_days_EVI_doy2011081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011241_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012241_aid0001_tif
-86.3890991,34.75,2418,3391,2408,2110,2465,2297,3642,7702,6135,8019,6016,2556,2394,2182,2831,3402,6057,4983,6064,6084,4573,1992
-86.3865967,34.7499008,2427,3133,2408,1866,1870,2406,4540,8470,6135,7070,6016,4514,1869,2703,2938,3698,6057,4356,5619,4795,4503,1945
-86.3890991,34.7478981,3778,3205,3405,2435,2893,2301,4409,6955,6044,7265,6316,4024,2177,1627,2477,3200,7295,7391,6848,4488,4577,2272
-86.3865967,34.7478981,2464,3246,2408,1843,1862,2359,3857,8066,6044,7319,6316,3181,1758,2216,2477,3416,7075,6687,6541,7403,3819,1590
-86.3890991,34.7458,3393,4823,4432,4595,4651,4214,5569,7067,6862,6387,6291,2691,3429,1880,2877,3342,6398,7050,6726,6300,4607,3780
-86.3865967,34.7458,2459,3157,3495,2530,2752,2314,4231,7067,5898,6203,6291,3530,1758,1993,2873,3067,6993,7038,7045,1893,4466,1795
-86.3865967,34.7436981,2728,3766,4432,3820,3041,2825,2946,7067,8569,7376,6291,3557,1725,2008,2953,3421,5840,6241,5487,4737,3771,1764
-86.3841019,34.7436981,2131,3001,2900,2399,2752,2531,3097,5306,7383,7799,6502,3378,3198,2011,2431,2970,5092,5373,5615,5932,5134,3693
-86.3865967,34.7416,2404,3261,3641,2852,3194,2668,3117,5288,5831,6559,8152,3425,2946,4213,3875,4748,4756,5755,5758,5661,4423,3488
-86.3841019,34.7416,2507,3054,2998,3123,3471,3131,3888,5288,5919,7288,8152,3425,1704,2008,2795,3421,6729,7636,5240,5419,3771,1830
-86.3815994,34.7416,3494,3272,4344,4904,5500,3620,3952,6013,6095,6675,7197,2500,2373,2671,3767,4206,7363,6739,6177,6733,5134,2453
-86.3865967,34.7394981,2773,3512,3997,3780,4260,3507,3202,6332,5740,6232,6494,3942,3210,2315,2812,4016,3798,5147,6180,5561,4332,5008
-86.3841019,34.7394981,2498,2644,2793,2900,3268,2272,3117,6019,5831,6789,6494,2524,2054,2448,3208,3725,6755,7619,6535,5952,5226,2074
-86.3815994,34.7394981,3039,3618,2758,5018,4685,2826,3888,7245,5526,6581,6259,2236,2137,1640,3085,4401,7894,6000,6787,7048,5482,1654
-86.3867035,34.7374001,3380,4537,3935,5516,5556,5452,4538,6511,6244,5993,6028,3942,3997,3821,3471,2915,3817,4996,6180,6650,5378,5985
-86.3867035,34.7352982,3143,3965,4329,4963,5677,5061,5000,7119,6138,6563,5533,5531,5856,5197,3403,5094,3936,5059,3865,6853,5484,6724
-86.7565002,34.5946007,1990,3630,3037,2726,2944,3333,4780,6401,6378,4776,4708,4749,6080,6448,4999,6401,2975,3793,4280,4918,5485,5686
-86.7463989,34.5945015,4026,2436,4932,3415,3222,2675,4183,4237,5232,4227,3752,3780,3045,5158,2958,3658,2897,2530,5447,4655,6291,4487
-86.7565002,34.5924988,2335,2983,3276,4034,3419,3339,4523,6336,5898,4931,5275,5430,5858,6115,3573,4196,2975,2875,5632,6173,6124,6758
-86.7539978,34.5924988,1355,2103,2738,4584,4369,3445,4859,5083,4823,4955,2679,6077,6021,6116,2854,3204,2947,2818,5334,4236,6897,6793
-86.751503,34.5924988,1345,1711,2456,4172,4797,3231,4359,5432,3729,2022,2783,7179,6366,6592,2234,2480,2369,2932,6900,4289,7507,8101
-86.7490005,34.5924988,2398,2649,3101,3715,4068,3132,4451,5209,3642,2761,2783,5663,6611,6115,2234,2287,1925,2257,4939,4289,8514,7499
-86.7463989,34.5924988,2716,3133,4238,3812,3685,3021,4231,3968,4904,4130,3679,5663,4359,5158,2958,2322,1836,2090,3662,5032,6291,6341
-86.7591019,34.5904007,1945,2390,2435,2548,2450,3093,3650,4755,6116,6441,5053,6372,6471,6115,2707,2977,3032,2971,5572,6309,6564,7128
-86.7539978,34.5904007,1634,2330,2738,4476,4293,3544,4523,5288,4440,4931,3082,7172,6626,7239,2354,2513,1606,2696,6708,7448,8542,7792
-86.751503,34.5904007,1436,2929,2936,4448,4864,3616,4528,5083,3739,2495,3212,6643,6401,6256,2243,2881,2529,2119,6792,7621,9179,7193
-86.7615967,34.5882988,2283,5731,5426,3840,3948,4287,5165,4982,6572,5974,4938,4865,5688,5386,2445,4041,3309,3469,5998,6814,7443,5825
-86.7591019,34.5882988,3849,2939,5265,2894,3713,3465,3051,5245,6572,6897,6016,5168,5375,4794,2519,2341,2878,3164,5572,5366,6620,6021
-86.7539978,34.5882988,1939,2006,2580,2719,3292,3528,4527,6253,6797,6029,4763,7118,4535,4348,2354,3530,2683,3569,6381,5648,5509,4468
-86.751503,34.5882988,1568,1845,2645,2707,2891,3074,4488,5738,7095,6415,5513,6021,6441,7239,2354,5223,4868,2097,6381,4712,8542,6863
-86.7388992,34.5798988,3094,4242,5317,3666,6004,5365,5294,5638,5683,4508,4375,2441,3172,3545,4091,5213,5959,5379,7606,5304,6956,3575
-86.7490005,34.5778008,2190,1618,3247,4237,4087,3986,4783,7934,,7513,4081,3558,3395,4314,4171,6313,6840,7236,5945,5693,3097,2702
-86.7464981,34.5778008,2068,657,3093,3150,2742,3254,4945,6767,8026,7145,3618,3371,2959,2958,4299,6351,6330,7411,5797,5823,5178,2958
-86.7440033,34.5778008,2132,1022,3608,3206,3602,4571,5039,6310,7052,6738,3487,3276,3092,3797,4896,5415,4362,6525,5759,5680,5178,3271
-86.7414017,34.5778008,2850,1492,1879,3655,2238,3706,6805,7049,6731,5982,2209,2919,2013,2365,4405,3811,5797,6614,6666,6112,5730,2753
-86.7388992,34.5778008,2611,2454,2179,2655,2125,3126,6913,7437,7288,5661,2266,2986,2374,1935,3134,4174,5853,6725,6153,6242,5575,2882
-86.7490005,34.5756989,2001,1116,3268,3084,3667,3393,4300,7865,7882,7720,4080,3111,2915,3615,4857,5642,6811,7212,6092,5909,2784,2274
-86.7464981,34.5756989,2013,1003,3217,3114,2924,3190,4880,7663,8321,7446,3921,3244,2689,2970,4293,5642,6835,6528,6005,5909,3234,3006
-86.7440033,34.5756989,3063,2557,2236,3241,3017,3982,5978,6408,6449,6113,2812,3137,2033,2300,3250,4568,4346,5511,6228,6387,5418,4693
-86.7414017,34.5756989,2917,2433,2302,2003,2648,4031,6975,7251,6845,5983,2889,3181,1972,1913,3213,3392,6378,7261,6732,6387,5495,2104
-86.7490005,34.5737,2882,2319,3185,2005,2503,3709,7092,7374,6824,6011,3261,2999,2215,1925,2861,3942,6547,6996,6825,6623,5243,1823
-86.7464981,34.5737,2112,2236,2180,1791,2331,3221,7029,7362,7157,6349,3359,2838,1986,1828,3000,3005,6028,6945,6667,6206,4625,1905
-86.7440033,34.5737,2210,2277,2818,2415,4228,3289,5851,6786,6645,6034,3597,3482,2549,1828,4718,4731,6470,6311,6340,6206,5121,2815
-86.7464981,34.5716019,2521,2789,3085,3522,3134,3971,5615,7592,,6878,4426,3248,3604,3547,4702,5716,6635,7259,5973,5398,4002,3353
-86.7440033,34.5716019,2729,3011,3168,4158,2641,2834,4300,7371,8073,7720,4953,3317,4981,3359,4038,5642,6189,6975,5735,5653,2784,2300
-86.7464981,34.5695,3127,2557,2514,3241,3584,4128,5914,6290,6315,6072,2812,3455,2040,3056,4083,5957,6397,6917,6246,5737,3265,1928
-86.5245972,34.5041008,2957,2197,2048,2126,2626,3774,6694,6490,6029,5350,2812,3137,1800,1883,3480,6374,7060,7110,6646,6387,2432,1825
-86.5271988,34.5019989,2882,2524,2429,2130,2759,3768,6478,7251,6824,5194,2699,3376,2016,1925,3639,4322,6670,7053,6569,6623,3814,1788
-86.5246964,34.4999008,2404,2524,3185,1798,2051,3203,7043,7376,6824,5535,3261,3599,1884,1925,2861,3744,6570,6976,6567,6623,4678,1905
-86.5221024,34.4999008,2750,2445,3258,1782,1990,3221,6677,7372,4878,5743,3129,3206,1894,1833,3262,4628,6484,6311,6906,6587,4855,1931
-86.5195999,34.4999008,4225,3598,3265,1939,2086,3289,5474,7382,3955,6060,3381,1896,2549,2548,1949,2691,4754,6311,8183,6441,8083,3381
-86.5195999,34.4977989,3907,3914,3419,2274,2584,3183,5720,7153,6595,6219,3412,1734,2846,1645,1919,2061,5031,5255,8209,7072,7926,6320
-86.3295975,34.5970993,2839,3057,4093,4543,5239,3857,5868,6750,5486,5440,3412,3515,4037,3652,3136,4442,5435,5548,6269,6584,7914,5654
-86.3271027,34.5970993,2827,3173,2122,3563,3085,4788,4765,6828,,7841,4936,3674,3448,3209,4801,5511,6437,7880,5861,5131,3187,2923
-86.324501,34.5970993,3219,3040,3717,3254,3974,5299,5802,7967,,7479,4200,3494,2857,3159,6272,6028,6377,8536,5582,5962,3565,3016
-86.3195038,34.5970993,3258,3997,3508,4152,3193,5543,6057,7709,8435,7275,4200,4347,5841,5871,6272,6409,5452,8132,6147,5962,4079,4196
-86.3170013,34.5970993,3459,3958,4198,4540,5366,5053,6068,6769,6141,5660,3508,3614,1910,1910,4379,4813,6766,6894,6807,5793,4718,1897
-86.3295975,34.5951004,3288,2480,2185,2463,3295,4298,6201,6827,6521,5341,2639,3614,1910,1910,4379,4813,6766,6894,6807,5793,4718,1897
-86.3271027,34.5950012,3199,2502,2084,2277,2707,4323,6539,6827,6202,4828,2607,3323,1920,1792,3829,4813,7136,7201,6765,5583,3865,1977
-86.3219986,34.5950012,2816,2413,2314,1923,2154,3706,6392,6819,5889,5172,2675,3266,1915,1790,3825,5218,7148,6973,6366,5622,3547,1930
-86.3195038,34.5950012,2443,2375,2639,1730,1816,3129,6282,7274,4661,5792,2695,2664,2099,1768,3358,4905,6199,6323,6750,6337,4746,1930
-86.3170013,34.5950012,3180,2521,2739,3623,1952,3020,5902,7453,6994,6219,2883,1914,1694,1546,2164,3257,4944,5185,7901,7269,8009,3793
-86.3144989,34.5950012,2743,3646,3014,3623,3417,2819,6296,6598,6671,6406,4050,1846,1518,2142,2164,2348,4570,5185,7220,8313,8009,6282
-86.3118973,34.5950012,2578,2960,3469,2574,3907,3113,5359,6845,7754,7066,6275,3686,4743,3943,4353,4599,4146,6632,6022,5131,6611,6491
-86.3295975,34.5929985,3057,2645,3006,2646,3085,4788,3853,6956,,7479,4936,3850,5461,3943,4406,4585,3324,5846,4597,5131,7072,2804
-86.3271027,34.5929985,3057,2844,2602,2519,2721,5163,5859,6817,,7778,4200,5352,5841,5724,4365,6028,2462,4793,3871,5980,3565,4307
-86.3219986,34.5928993,3206,2705,1973,3276,2099,3193,5872,6943,6317,6390,3389,3020,2121,1868,4229,5288,5690,7201,6847,6022,3613,1897
-86.3195038,34.5928993,3086,2412,2185,2322,2940,3768,6539,7006,6467,7349,2531,3010,2209,2091,4229,5501,6026,6772,6876,6387,3677,1847
-86.3170013,34.5928993,3040,2573,2179,2424,2706,3411,6415,6952,6823,5172,2531,2849,2570,2089,3167,4322,5334,5405,6858,7669,6018,2660
-86.3144989,34.5928993,2808,2479,2328,2161,2386,3706,5900,7772,6997,6491,3476,3632,2099,3140,4102,3771,4352,4952,6678,6617,7642,6217
-86.3118973,34.5928993,2592,2757,2797,3464,3949,3137,5614,7670,6984,7652,5584,1914,2643,5531,2164,3257,4691,5315,5999,6905,6244,6205
-86.3094025,34.5928993,3240,2972,2444,3502,3040,2643,5735,6610,5536,7058,6181,5405,6042,6578,4266,4302,2049,2964,5005,5762,8091,7212
-86.3069,34.5928001,2740,2858,3432,2766,4207,5108,4286,7000,8226,7683,6198,6801,7393,7523,4376,3333,1618,1871,3981,8398,6714,6816
-86.3043976,34.5928001,2882,2522,1922,1761,2128,3695,3518,7245,7979,7910,6754,6701,6489,7523,4376,2438,2236,2507,3861,8398,6714,7151
-86.3347015,34.5909004,3128,2419,2460,3089,2183,3572,5949,7908,8151,7899,4439,3042,2251,2346,3370,3117,5090,6224,7002,7597,7688,4755
-86.3321991,34.5909004,2834,2759,2237,2901,3062,2723,5550,7878,7062,8401,5914,3240,4528,5354,3870,5678,6057,6224,6685,6701,6034,5032
-86.3295975,34.5909004,2958,2602,2502,2240,3080,2251,3902,6885,7699,7569,7026,5973,6830,6994,4116,3387,1818,2530,4383,6236,8606,7206
-86.3220978,34.5908012,2871,2522,3165,2122,3223,3623,4250,7000,8446,7930,6951,5863,6600,7908,4279,3470,1847,2517,4269,6212,8071,6960
-86.3195038,34.5908012,2859,2509,1847,1724,2044,3645,3458,7230,8219,8612,7522,6654,7393,7768,4121,2626,1456,1989,4103,6011,8570,7826
-86.3170013,34.5908012,2822,2522,2174,2421,1984,5058,4440,7245,7830,8073,6796,6230,7149,7523,4376,1889,2236,3177,4162,8388,7715,7323
-86.3144989,34.5908012,2550,2400,2065,1948,2093,2138,2988,6516,8008,7921,6992,6281,6385,7150,3542,2597,1799,2196,4372,6236,8484,7837
-86.3119965,34.5908012,2455,2467,2057,2012,2021,2332,3121,6862,8288,8149,6992,6445,6385,7169,3806,2474,1702,2025,3999,6212,8327,7655
-86.3094025,34.5908012,2659,2424,1855,1785,2042,1899,3109,7029,8089,8447,7150,6535,6864,7210,4315,2395,1695,1898,3952,8379,8576,7738
-86.3069,34.5908012,2949,2408,2208,2961,2393,2110,4282,7029,7788,7816,6221,6210,6592,6986,4156,2943,2225,3665,5375,8345,7752,7353
-86.3347015,34.5887985,3100,2723,4294,3572,3784,4458,5971,7069,6862,6805,6819,5627,6457,7035,5724,3083,4015,5735,4967,7631,6418,6268
-86.3321991,34.5887985,2939,3431,4406,3572,2808,4111,5262,7225,7928,6793,5484,5307,5846,6591,5495,4929,3407,3304,4881,7506,5771,5751
-86.3296967,34.5887985,2650,2439,1966,1976,1981,2233,3047,6440,7663,7797,6477,6303,6203,7171,3735,2733,1747,2114,4372,6777,8587,7767
-86.3195038,34.5886993,2567,2655,2137,2270,2098,2138,2967,6531,7426,7689,6992,5673,6385,6864,3806,3541,2066,2237,3597,5847,8017,7226
-86.3170013,34.5886993,2697,3059,2127,2771,2157,2086,3063,6982,7461,8230,7150,6445,6817,7169,3806,2474,1662,2665,4055,5847,8491,7741
-86.3144989,34.5886993,2854,3224,2256,2961,2698,2216,4184,6982,7660,7820,6221,6537,6970,7210,3930,2946,2415,3476,3952,8027,7496,7290
-86.3119965,34.5886993,2613,2475,1871,1954,2712,2444,3418,6470,7915,7578,6017,5312,3950,4943,3461,3429,3255,4102,4270,6355,5616,7172
-86.3094025,34.5886993,2912,2537,1891,2325,2052,1761,2858,6470,7739,7382,6259,4419,4412,5145,4141,4829,2797,2110,4935,6777,8332,7787
-86.339798,34.5867996,1474,2204,2164,4284,5215,7111,6569,7025,4694,3343,1698,5332,4983,6656,4726,5031,6039,4377,5488,7601,7366,6019
-86.3321991,34.5867004,1321,2523,1969,3877,4455,6529,6975,6773,4319,2462,1698,6398,6512,4288,3255,2808,4604,3207,7507,8483,5330,8109
-86.3296967,34.5867004,1439,2523,2263,3698,4422,5582,6541,6524,4748,2808,2622,2986,5764,3679,2700,1988,2909,4261,8201,8483,5912,8385
-86.3119965,34.5866013,2419,2523,5018,4799,6253,5542,5995,6317,4764,3367,2429,2324,2353,2569,3193,4812,4544,5882,7863,6487,7794,6152
-86.3095016,34.5866013,3087,3584,6641,5224,7077,6798,6482,6170,5415,5436,4919,2618,3227,3470,3193,4277,4705,5271,6203,7025,7084,5968
-86.3373032,34.5847015,1475,3223,2053,3933,4963,6314,6245,6618,4336,2830,1814,6670,6718,6656,2247,2107,1715,2699,7519,8740,9125,8252
-86.3347015,34.5845985,1324,3223,2033,4061,4929,6387,6682,6618,2923,2220,1814,6398,6822,6772,1968,1988,1905,2576,8201,8568,9356,8385
-86.3321991,34.5845985,1502,3223,3145,3883,5077,6327,6519,6553,4289,2128,2982,5951,5350,6258,3397,2570,1905,2930,7014,8340,8987,7993
-86.3296967,34.5845985,2744,3223,6479,4612,6696,6776,6662,6447,5143,4255,2369,5995,6434,7099,3193,4515,4705,3739,6585,6708,7118,6571
-86.3373032,34.5825996,1873,2787,2717,4196,5773,6588,6078,6581,4987,4095,3848,6677,6538,6458,2754,2274,1698,2777,7381,8299,8820,8216
-86.3348007,34.5825996,1530,3223,2187,4793,4961,5806,6320,6618,3018,2553,1814,6708,6705,6859,1986,1811,1873,2309,7343,8627,9399,8471
-86.3321991,34.5825005,2134,3223,3698,6183,5457,5491,6187,6735,3112,2933,3241,6758,6728,6859,3309,2578,4276,2702,7408,9187,8652,7807
-86.3296967,34.5825005,2104,3845,4192,6231,5481,4642,6521,6371,5536,3935,3590,6281,6626,6281,1986,2040,3818,2689,6649,6886,8671,8224
-86.3272018,34.5825005,2865,3845,6385,5026,6711,6351,6386,6273,5341,4971,4467,6281,6627,6859,3642,3595,1873,3268,6677,8157,8040,7688
-86.3246994,34.5825005,2463,3845,5056,6231,6411,5888,3535,5511,4997,4996,4060,5283,6654,6509,3809,4019,5053,3316,5460,6447,7789,7124
-86.3373032,34.5805016,3159,1279,2963,1996,3005,2279,4466,5188,5289,5093,4214,3027,3960,3965,4019,5300,4640,6023,4469,4503,4222,2676
-86.3348007,34.5805016,2157,2297,2825,2147,2426,2279,3251,4758,4745,4699,3108,3238,3746,4302,4273,5142,4580,5279,4861,4429,4831,3031
-86.3322983,34.5803986,858,2074,1774,1734,2305,2214,2809,3202,2444,4122,2986,3270,2691,2748,3032,3502,3186,5279,4184,3374,4343,2544
-86.3296967,34.5803986,2292,806,2403,1607,1881,2135,3111,5454,5347,5670,5217,2804,2185,2190,2801,3987,5340,5070,4759,3374,4343,3024
-86.339798,34.5783997,4472,2792,3027,3164,3393,3010,3725,6273,6210,6289,5217,4327,3184,4312,4555,5161,4477,4314,4618,5376,5149,4547
-86.3373032,34.5783997,3016,2191,2362,2508,2972,2723,3046,6273,6210,5794,3067,2850,2192,2141,3354,3150,5057,5661,4790,4476,4899,2589
-86.3423996,34.5763016,2714,1820,2601,3266,2379,3683,4577,7924,6869,7443,4255,3327,2113,2269,3633,4952,7976,3905,5290,6355,5616,3647
-86.3398972,34.5763016,2434,1554,2510,2756,2712,3136,4481,8716,8055,7579,4255,3461,4070,3677,5224,6418,7976,4206,5991,6355,4563,3070
-86.3373032,34.5763016,2638,1904,2510,2753,2712,2444,4895,8716,8680,7656,4646,3461,4070,3677,5224,6418,7976,4206,5991,6355,4563,3070
-86.3423996,34.5741997,3380,3773,3900,3582,3564,3016,5493,7239,6158,6349,3750,3739,2541,2828,4081,3559,6423,7004,7392,6248,3743,2914
-86.3398972,34.5741997,2031,2014,2791,3543,2780,3532,5949,7787,7041,7901,3750,3289,1970,3804,4196,4457,6745,7069,7480,6514,3725,2735
-86.3373032,34.5741997,1872,3391,3505,2776,3432,2899,5520,7698,7161,7983,3815,4935,3741,3804,7334,5715,6508,7287,6639,6514,5021,4187
-86.344902,34.5722008,4158,4576,4230,4740,3303,4609,5047,6664,6225,5992,3874,4147,2707,2825,3350,3147,6610,6434,8223,5884,6572,5052
-86.3423996,34.5721016,5277,5058,4675,2986,2473,2617,5600,7351,6330,6068,2656,4120,2409,2828,2594,2969,6377,6914,8641,6248,6470,5024
-86.3398972,34.5721016,4870,4458,3642,2405,1971,2329,5595,7144,6347,6399,2730,3364,2541,3101,2648,3924,6423,7101,8327,6514,7678,5279
-86.3374023,34.5721016,3472,2437,2866,2607,2079,2329,5353,7144,6684,6775,3390,3914,2583,2394,4587,3580,6229,6495,7086,6514,7079,5583
-86.4056015,34.5704002,2716,2844,2319,2550,2664,2399,4320,7206,7025,6837,4353,3054,3093,3295,2425,2941,4182,3902,7126,5685,6472,2664
-86.4029999,34.5704002,3549,3832,2356,3126,3511,3482,4631,5847,5679,5007,3823,4530,3869,5262,2727,3747,4259,3892,5454,4776,5557,3180
-86.3450012,34.5700989,4752,5454,5032,4146,2817,2691,5905,3861,5074,6099,6235,3794,2459,2899,5861,5059,4787,6744,5492,5884,6261,4406
-86.3423996,34.5700989,6298,5903,5299,4146,2369,2555,4502,2954,4305,6007,2656,4384,1877,2282,3074,3153,3200,5849,6008,5884,6533,4884
-86.3398972,34.5699997,6298,5903,5299,4146,2369,2555,4502,2954,4305,6007,2656,3928,2329,2030,2725,3435,6948,5101,6978,7012,6679,4879
-86.3374023,34.5699997,5301,6158,5252,2365,3098,2622,4332,7625,3718,5790,3194,3673,2729,2534,3150,3435,5610,4863,7480,7012,7000,5025
-86.3348999,34.5699997,4943,6158,5714,3207,3722,3160,3579,6755,4309,5470,3194,4198,3306,3500,5017,3874,4665,6661,7225,7176,6291,4805
-86.4080963,34.5682983,3522,3287,2789,3162,3194,2771,3838,6410,6745,7710,6884,2875,2882,2293,2049,2192,5021,4535,6248,5998,5505,2821
-86.4056015,34.5682983,4157,3300,2710,2566,2335,2719,3466,7125,7802,7660,6884,3307,3058,2629,2895,2567,7123,5948,7710,5685,6398,2506
-86.3424988,34.5680008,5643,5218,6324,5377,2665,2529,1903,3861,4310,5715,6235,2314,2459,1849,2973,2609,4787,3922,5880,5386,5097,6037
-86.3398972,34.5680008,6906,4957,6912,4295,2513,2444,1644,2954,4305,6044,7040,2503,1877,1879,2725,2297,3200,3251,7039,7006,7821,5617
-86.3374023,34.5679016,6287,6158,6876,5022,3191,3493,1575,3030,3503,4916,6811,3249,1915,2030,2725,2221,3271,4863,7480,7012,7693,5501
-86.4056015,34.5662003,4448,4614,3060,2912,2719,2507,3382,6877,8543,8914,6828,3502,2358,2312,1767,2237,7010,7261,7694,6158,6596,2415
-86.4030991,34.5662003,4931,4614,2540,2746,2436,2585,2885,6032,7866,6898,5453,3686,2365,2748,1767,2638,5946,5948,6433,5782,6327,3129
-86.3424988,34.5658989,3929,5065,6715,5064,3466,2578,3751,4477,4281,5588,6525,2976,2182,2871,2738,2699,4712,3612,6701,5482,5461,7174
-86.3398972,34.5658989,5665,6280,7200,5079,2337,2346,1597,2562,3022,5736,7246,2377,2135,1730,2090,2394,3119,3300,6747,7173,7988,7359
-86.3374023,34.5658989,5833,5616,6971,5170,2856,2439,1490,2466,3280,4672,7246,2696,1813,1730,2090,2233,2767,3691,7158,7173,8331,6491
-86.3323975,34.5657997,3239,3740,4499,3818,4376,3861,4239,5175,5592,6194,5244,4476,4309,4396,3694,3587,4395,5076,6493,6344,6431,3888
-86.4056015,34.5640984,4851,4572,3996,2998,2723,2419,3621,6804,7891,7903,6614,3387,2389,2312,1714,2237,5946,5064,6921,5568,5944,3738
-86.4030991,34.5640984,4006,4614,2593,2053,2162,2607,4528,7204,7743,7895,6017,3428,2649,2748,2324,2984,4480,4778,5903,5648,6144,4954
-86.3424988,34.5638008,5117,5406,6484,5805,3172,2769,2894,4282,4104,5658,6336,3248,2817,3281,3557,3268,4001,4279,7204,6367,6576,5073
-86.3399963,34.5638008,6011,6257,6229,5064,2950,2687,2811,2902,4104,5522,5330,3043,2505,3257,2581,3068,4001,4015,6747,6322,6671,5996
-86.3374023,34.5638008,5833,6420,5766,5133,4348,2520,4069,4106,3022,5164,5297,3983,4605,3213,2788,2912,3302,3543,6732,6366,6483,5103
-86.3299026,34.5637016,2418,3740,3529,4154,3866,2976,4169,6265,6327,6299,5244,4091,4293,4525,4825,3880,4312,5163,6063,6344,5795,3381
-86.4056015,34.5620003,4870,3522,2656,3538,3868,2960,3116,5431,6362,7403,5867,3296,2024,1933,1760,2086,4317,4613,6132,5522,4852,3558
-86.4030991,34.5620003,3380,3522,2022,2030,2243,2331,3889,6176,6259,7685,5469,3273,2283,1963,2313,2062,3853,4233,5846,5534,6052,4866
-86.4005966,34.5620003,3691,3522,1956,1903,1956,2507,4486,7620,7888,8063,5469,3733,3435,2595,4937,3033,3967,4583,5233,4471,5642,4804
-86.4056015,34.5598984,3006,3375,3609,7209,7003,4814,4476,6234,6438,6511,5694,3417,2510,1919,2328,2397,5105,4904,6661,5585,4875,3851
-86.4030991,34.5598984,3715,3375,2341,1922,2157,2767,4096,6844,7080,7951,5525,3381,2076,1919,1930,2303,4218,4880,6232,5585,5166,4919
-86.4005966,34.5598984,3630,3375,2266,1668,2083,2791,3889,6176,7611,7685,5469,3362,2646,2094,3539,2525,4055,4583,5697,5534,5642,4804
-86.4030991,34.5578003,2779,3359,3197,2972,3072,4536,4257,6727,7005,6467,5479,3134,3362,2886,1908,2800,4083,4780,5774,5487,5229,5257
-86.4005966,34.5578003,2632,3375,3273,2040,2166,2580,3950,7522,7807,7937,5525,3054,2218,2951,2575,3096,3622,4425,4529,5022,4046,4838
-86.3981018,34.5578003,3565,3375,2128,2785,2659,2748,3941,7522,7807,8012,4863,3308,3298,3228,3905,2903,3288,4231,3810,4991,4897,4248
-86.3402023,34.5283012,4101,3926,5070,4175,4552,4626,4579,6341,5555,4950,4018,4243,5230,5539,5937,5896,4812,5246,5240,5025,5283,4808
-86.3351974,34.5281982,4768,4622,4818,4040,5079,4755,5622,6848,6297,5372,4580,3126,4270,4000,5664,6102,5555,6184,5225,4529,3500,2588
-86.3403015,34.5261993,3887,3338,4783,3759,4490,3863,5318,6712,5496,5030,4018,3700,4008,4218,5450,5926,5902,6058,5240,4885,3678,3280
-86.3351974,34.5261002,5230,4429,3531,3583,3151,3966,5573,6945,6397,5068,4742,3042,2252,3195,4698,6102,6288,6643,4426,4763,2349,2525
-86.3327026,34.5261002,4768,4183,2529,1987,2017,2624,4481,7792,7235,6898,4715,3206,2587,4704,6147,6484,6216,6643,3684,4781,2845,2588
-86.3302002,34.5261002,4615,2968,3274,2604,2119,3189,4816,7792,6577,8934,5738,3491,4439,5805,6932,6330,5319,6052,5124,5136,4469,2999
-86.3403015,34.5241013,3039,2553,4551,4441,4649,4331,4880,7182,6732,4599,4452,2884,2992,3038,5973,6712,5859,6445,4603,5118,2682,3595
-86.3376999,34.5241013,4217,3413,3144,2665,3120,3037,5147,6724,5686,5559,4941,2107,2447,2521,4312,6077,6041,6510,4944,5013,3386,3158
-86.3351974,34.5241013,4149,3535,1855,2591,1843,2607,4428,6895,6479,7964,6026,2488,2226,2687,5012,5748,6565,6725,5355,4597,4182,2697
-86.3327026,34.5239983,4089,3161,2440,2011,2071,2728,4334,8358,7934,7861,6125,3116,2916,2197,5345,6401,6290,6738,3612,4784,2312,2398
-86.3302002,34.5239983,3703,2623,1923,2475,2229,3368,5057,5624,7088,8621,5619,3126,4653,4002,5560,5379,5429,6043,5592,4784,3258,4425
